Product ID,Published State,Purchase Type,Auto Translate,Locale; Title; Description,Auto Fill Prices,Price,Pricing Template ID,EEA Withdrawal Right Type,Reduced VAT Rates,Communications and amusement taxes,Tokenized digital asset declared
com.fungames.battletanksbeta.changenick,published,managed_by_android,false,en_US; Change name; Change user name,false,IE; 4990000; DZ; 698800000; AU; 7990000; AT; 5990000; BH; 4990000; BD; 428790000; BE; 5990000; BO; 34430000; BR; 24900000; BG; 9990000; KH; 4990000; CA; 6990000; CL; 4990000000; CO; 29900000000; CR; 3166900000; HR; 5990000; CY; 5990000; CZ; 129000000; DK; 39000000; EG; 149990000; EE; 5990000; FI; 5990000; FR; 5990000; DE; 5990000; GH; 31240000; GR; 5990000; HU; 1990000000; IN; 499000000; ID; 89000000000; IE; 5990000; IL; 17900000; IT; 5990000; JP; 700000000; JO; 3540000; KZ; 2490000000; KE; 566610000; KW; 4990000; LV; 5990000; LB; 7549870000; LI; 4990000; LT; 5990000; LU; 5990000; MO; 40020000; MY; 22900000; MX; 99000000; MA; 46360000; NL; 5990000; NZ; 9990000; NG; 2500000000; NO; 59000000; OM; 4990000; PK; 1300000000; PY; 34797000000; PE; 19900000; PH; 299000000; PL; 29990000; PT; 5990000; QA; 19990000; RO; 29990000; RU; 449000000; SA; 19990000; RS; 513270000; SG; 6980000; SK; 5990000; SI; 5990000; ZA; 99990000; KR; 6600000000; ES; 5990000; LK; 1010520000; SE; 69000000; CH; 5000000; TW; 150000000; TZ; 11900000000; TH; 199000000; TR; 109990000; UA; 141320000; AE; 19990000; GB; 4990000; US; 4990000; VN; 129000000000; EC; 4990000; PA; 4990000; SV; 4990000,,,,,false
com.fungames.battletanksbeta.offers.tier04,published,managed_by_android,false,en_US; Tier 4 Offer; Pack with diamonds + coins + crate,false,IE; 19990000; DZ; 2799400000; AU; 29990000; AT; 22990000; BH; 19990000; BD; 1717740000; BE; 22990000; BO; 137930000; BR; 99900000; BG; 39990000; KH; 19990000; CA; 24990000; CL; 19990000000; CO; 99900000000; CR; 12686650000; HR; 22990000; CY; 22990000; CZ; 499000000; DK; 179000000; EG; 599990000; EE; 22990000; FI; 22990000; FR; 22990000; DE; 22990000; GH; 125140000; GR; 22990000; HU; 8990000000; IN; 1999000000; ID; 349000000000; IE; 22990000; IL; 69900000; IT; 22990000; JP; 3000000000; JO; 14190000; KZ; 9990000000; KE; 2269860000; KW; 19990000; LV; 22990000; LB; 30244870000; LI; 19990000; LT; 22990000; LU; 22990000; MO; 160320000; MY; 99900000; MX; 399000000; MA; 185710000; NL; 22990000; NZ; 39990000; NG; 9900000000; NO; 249000000; OM; 19990000; PK; 4900000000; PY; 139399000000; PE; 79900000; PH; 999000000; PL; 99990000; PT; 22990000; QA; 69990000; RO; 99990000; RU; 1790000000; SA; 89990000; RS; 2056170000; SG; 29980000; SK; 22990000; SI; 22990000; ZA; 399990000; KR; 29000000000; ES; 22990000; LK; 4048170000; SE; 249000000; CH; 20000000; TW; 690000000; TZ; 49900000000; TH; 699000000; TR; 449990000; UA; 566120000; AE; 79990000; GB; 19990000; US; 19990000; VN; 499000000000; EC; 19990000; PA; 19990000; SV; 19990000,,,,,false
com.fungames.battletanksbeta.offers.tier05,published,managed_by_android,false,en_US; Tier 5 Offer; Pack with diamonds + coins + crate,false,IE; 29990000; DZ; 4199800000; AU; 49990000; AT; 34990000; BH; 29990000; BD; 2577040000; BE; 34990000; BO; 206930000; BR; 149900000; BG; 69990000; KH; 29990000; CA; 39990000; CL; 29990000000; CO; 179900000000; CR; 19033150000; HR; 34990000; CY; 34990000; CZ; 799000000; DK; 249000000; EG; 999990000; EE; 34990000; FI; 34990000; FR; 34990000; DE; 34990000; GH; 187740000; GR; 34990000; HU; 12990000000; IN; 2999000000; ID; 499000000000; IE; 34990000; IL; 99900000; IT; 34990000; JP; 4500000000; JO; 21290000; KZ; 14990000000; KE; 3405360000; KW; 29990000; LV; 34990000; LB; 45374870000; LI; 29990000; LT; 34990000; LU; 34990000; MO; 240520000; MY; 129900000; MX; 599000000; MA; 278610000; NL; 34990000; NZ; 49990000; NG; 14900000000; NO; 399000000; OM; 29990000; PK; 7900000000; PY; 209133000000; PE; 119900000; PH; 1790000000; PL; 149990000; PT; 34990000; QA; 99990000; RO; 149990000; RU; 2490000000; SA; 129990000; RS; 3084770000; SG; 39980000; SK; 34990000; SI; 34990000; ZA; 599990000; KR; 44000000000; ES; 34990000; LK; 6073270000; SE; 399000000; CH; 30000000; TW; 990000000; TZ; 69900000000; TH; 999000000; TR; 649990000; UA; 849320000; AE; 119990000; GB; 29990000; US; 29990000; VN; 799000000000; EC; 29990000; PA; 29990000; SV; 29990000,,,,,false
com.fungames.battletanksbeta.offers.tier06,published,managed_by_android,false,en_US; Tier 6 Offer; Pack with diamonds + coins + crate,false,IE; 49990000; DZ; 7000600000; AU; 79990000; AT; 59990000; BH; 49990000; BD; 4295640000; BE; 59990000; BO; 344930000; BR; 249900000; BG; 99990000; KH; 49990000; CA; 69990000; CL; 49990000000; CO; 299900000000; CR; 31726150000; HR; 59990000; CY; 59990000; CZ; 1290000000; DK; 399000000; EG; 1499990000; EE; 59990000; FI; 59990000; FR; 59990000; DE; 59990000; GH; 312940000; GR; 59990000; HU; 22990000000; IN; 4999000000; ID; 799000000000; IE; 59990000; IL; 179900000; IT; 59990000; JP; 7000000000; JO; 35490000; KZ; 24990000000; KE; 5676360000; KW; 49990000; LV; 59990000; LB; 75634870000; LI; 49990000; LT; 59990000; LU; 59990000; MO; 400920000; MY; 229900000; MX; 999000000; MA; 464410000; NL; 59990000; NZ; 99990000; NG; 24900000000; NO; 599000000; OM; 49990000; PK; 12900000000; PY; 348602000000; PE; 199900000; PH; 2990000000; PL; 299990000; PT; 59990000; QA; 199990000; RO; 299990000; RU; 4490000000; SA; 199990000; RS; 5141970000; SG; 69980000; SK; 59990000; SI; 59990000; ZA; 999990000; KR; 66000000000; ES; 59990000; LK; 10123470000; SE; 599000000; CH; 50000000; TW; 1490000000; TZ; 119900000000; TH; 1990000000; TR; 1099990000; UA; 1415720000; AE; 199990000; GB; 49990000; US; 49990000; VN; 1299000000000; EC; 49990000; PA; 49990000; SV; 49990000,,,,,false
com.fungames.battletanksbeta.offers.tier07,published,managed_by_android,false,en_US; Tier 7 Offer; Pack with diamonds + coins + crate,false,IE; 99990000; DZ; 14002600000; AU; 149990000; AT; 99990000; BH; 99990000; BD; 8592140000; BE; 99990000; BO; 689930000; BR; 499900000; BG; 199990000; KH; 99990000; CA; 129990000; CL; 99990000000; CO; 599900000000; CR; 63458650000; HR; 99990000; CY; 99990000; CZ; 2790000000; DK; 899000000; EG; 2999990000; EE; 99990000; FI; 99990000; FR; 99990000; DE; 99990000; GH; 625940000; GR; 99990000; HU; 44990000000; IN; 9900000000; ID; 1699000000000; IE; 99990000; IL; 349900000; IT; 99990000; JP; 15000000000; JO; 70990000; KZ; 49990000000; KE; 11353860000; KW; 99990000; LV; 99990000; LB; 151284870000; LI; 99990000; LT; 99990000; LU; 99990000; MO; 801920000; MY; 499900000; MX; 1999000000; MA; 928910000; NL; 99990000; NZ; 199990000; NG; 49900000000; NO; 1290000000; OM; 99990000; PK; 24900000000; PY; 697274000000; PE; 399900000; PH; 4990000000; PL; 499990000; PT; 99990000; QA; 399990000; RO; 499990000; RU; 8990000000; SA; 399990000; RS; 10284970000; SG; 149980000; SK; 99990000; SI; 99990000; ZA; 1999990000; KR; 149000000000; ES; 99990000; LK; 20248970000; SE; 1295000000; CH; 100000000; TW; 2990000000; TZ; 229900000000; TH; 3990000000; TR; 2199990000; UA; 2831720000; AE; 399990000; GB; 99990000; US; 99990000; VN; 2499000000000; EC; 99990000; PA; 99990000; SV; 99990000,,,,,false
com.fungames.battletanksbeta.offers.tier08,published,managed_by_android,false,en_US; Tier 8 Offer; Pack with diamonds + coins + crate,false,IE; 99990000; DZ; 14002600000; AU; 149990000; AT; 99990000; BH; 99990000; BD; 8592140000; BE; 99990000; BO; 689930000; BR; 499900000; BG; 199990000; KH; 99990000; CA; 129990000; CL; 99990000000; CO; 599900000000; CR; 63458650000; HR; 99990000; CY; 99990000; CZ; 2790000000; DK; 899000000; EG; 2999990000; EE; 99990000; FI; 99990000; FR; 99990000; DE; 99990000; GH; 625940000; GR; 99990000; HU; 44990000000; IN; 9900000000; ID; 1699000000000; IE; 99990000; IL; 349900000; IT; 99990000; JP; 15000000000; JO; 70990000; KZ; 49990000000; KE; 11353860000; KW; 99990000; LV; 99990000; LB; 151284870000; LI; 99990000; LT; 99990000; LU; 99990000; MO; 801920000; MY; 499900000; MX; 1999000000; MA; 928910000; NL; 99990000; NZ; 199990000; NG; 49900000000; NO; 1290000000; OM; 99990000; PK; 24900000000; PY; 697274000000; PE; 399900000; PH; 4990000000; PL; 499990000; PT; 99990000; QA; 399990000; RO; 499990000; RU; 8990000000; SA; 399990000; RS; 10284970000; SG; 149980000; SK; 99990000; SI; 99990000; ZA; 1999990000; KR; 149000000000; ES; 99990000; LK; 20248970000; SE; 1295000000; CH; 100000000; TW; 2990000000; TZ; 229900000000; TH; 3990000000; TR; 2199990000; UA; 2831720000; AE; 399990000; GB; 99990000; US; 99990000; VN; 2499000000000; EC; 99990000; PA; 99990000; SV; 99990000,,,,,false
com.fungames.battletanksbeta.offers.tier09,published,managed_by_android,false,en-US; Tier 9 Offer; Pack with diamonds + coins + crate,false,IE; 99990000; DZ; 14002600000; AU; 149990000; AT; 99990000; BH; 99990000; BD; 8592140000; BE; 99990000; BO; 689930000; BR; 499900000; BG; 199990000; KH; 99990000; CA; 129990000; CL; 99990000000; CO; 599900000000; CR; 63458650000; HR; 99990000; CY; 99990000; CZ; 2790000000; DK; 899000000; EG; 2999990000; EE; 99990000; FI; 99990000; FR; 99990000; DE; 99990000; GH; 625940000; GR; 99990000; HU; 44990000000; IN; 9900000000; ID; 1699000000000; IE; 99990000; IL; 349900000; IT; 99990000; JP; 15000000000; JO; 70990000; KZ; 49990000000; KE; 11353860000; KW; 99990000; LV; 99990000; LB; 151284870000; LI; 99990000; LT; 99990000; LU; 99990000; MO; 801920000; MY; 499900000; MX; 1999000000; MA; 928910000; NL; 99990000; NZ; 199990000; NG; 49900000000; NO; 1290000000; OM; 99990000; PK; 24900000000; PY; 697274000000; PE; 399900000; PH; 4990000000; PL; 499990000; PT; 99990000; QA; 399990000; RO; 499990000; RU; 8990000000; SA; 399990000; RS; 10284970000; SG; 149980000; SK; 99990000; SI; 99990000; ZA; 1999990000; KR; 149000000000; ES; 99990000; LK; 20248970000; SE; 1295000000; CH; 100000000; TW; 2990000000; TZ; 229900000000; TH; 3990000000; TR; 2199990000; UA; 2831720000; AE; 399990000; GB; 99990000; US; 99990000; VN; 2499000000000; EC; 99990000; PA; 99990000; SV; 99990000,,,,,false
com.fungames.battletanksbeta.offers.tier10,published,managed_by_android,false,en-US; Tier 10 Offer; Pack with diamonds + coins + crate,false,IE; 99990000; AE; 399990000; AT; 99990000; AU; 149990000; BD; 9400000000; BE; 99990000; BG; 199990000; BH; 99990000; BO; 749990000; BR; 499900000; CA; 129990000; CH; 100000000; CL; 99990000000; CO; 599900000000; CR; 71000000000; CY; 99990000; CZ; 2790000000; DE; 99990000; DK; 899000000; DZ; 15750000000; EC; 99990000; EE; 99990000; EG; 2999990000; ES; 99990000; FI; 99990000; FR; 99990000; GB; 99990000; GH; 790000000; GR; 99990000; HR; 99990000; HU; 44990000000; ID; 1699000000000; IE; 99990000; IL; 349900000; IN; 9900000000; IT; 99990000; JO; 78000000; JP; 15000000000; KE; 15000000000; KH; 99990000; KR; 149000000000; KW; 99990000; KZ; 49990000000; LI; 110000000; LK; 29500000000; LT; 99990000; LU; 99990000; LV; 99990000; MA; 1069990000; MO; 888000000; MX; 1999000000; MY; 499900000; NG; 49900000000; NL; 99990000; NO; 1290000000; NZ; 199990000; OM; 99990000; PA; 99990000; PE; 399900000; PH; 4990000000; PK; 24900000000; PL; 499990000; PT; 99990000; PY; 750000000000; QA; 399990000; RO; 499990000; RS; 13999000000; RU; 8990000000; SA; 399990000; SE; 1295000000; SG; 149980000; SI; 99990000; SK; 99990000; SV; 99990000; TH; 3990000000; TR; 2199990000; TW; 2990000000; TZ; 229900000000; UA; 3949990000; US; 99990000; VN; 2499000000000; ZA; 1999990000,,DIGITAL_CONTENT,,,false
com.fungames.battletanksbeta.offers.tier11,published,managed_by_android,false,en-US; Tier 11 Offer; Pack with diamonds + coins + crate,false,IE; 99990000; AE; 414990000; AT; 119990000; AU; 179990000; BD; 13000000000; BE; 119990000; BG; 234990000; BH; 119990000; BO; 739990000; BR; 519990000; CA; 144990000; CH; 95000000; CL; 113000000000; CO; 417000000000; CR; 57000000000; CY; 119990000; CZ; 2999990000; DE; 119990000; DK; 929000000; DZ; 14750000000; EC; 109990000; EE; 119990000; EG; 3749990000; ES; 119990000; FI; 124990000; FR; 119990000; GB; 104990000; GH; 1500000000; GR; 124990000; HR; 124990000; HU; 48499000000; ID; 1690000000000; IE; 124990000; IL; 399900000; IN; 10500000000; IT; 119990000; JO; 76000000; JP; 15800000000; KE; 18000000000; KH; 109990000; KR; 160000000000; KW; 109990000; KZ; 55990000000; LI; 100000000; LK; 34500000000; LT; 119990000; LU; 114990000; LV; 119990000; MA; 1319990000; MO; 859000000; MX; 2099000000; MY; 529990000; NG; 88500000000; NL; 119990000; NO; 1449000000; NZ; 204990000; OM; 109990000; PA; 109990000; PE; 394990000; PH; 6050000000; PK; 31600000000; PL; 569990000; PT; 124990000; PY; 800000000000; QA; 390000000; RO; 599990000; RS; 13999000000; RU; 10290000000; SA; 459990000; SE; 1499000000; SG; 159980000; SI; 119990000; SK; 119990000; SV; 109990000; TH; 4125000000; TR; 3469990000; TW; 3600000000; TZ; 268000000000; UA; 4749990000; US; 104990000; VN; 2600000000000; ZA; 2349990000,,DIGITAL_CONTENT,,,false
com.fungames.battletanksbeta.offers.upgradedtank01,published,managed_by_android,false,en_US; Special Tank Offer; Pack with tank + upgrades,false,IE; 1990000; DZ; 278680000; AU; 2990000; AT; 1990000; BH; 1990000; BD; 171000000; BE; 1990000; BO; 13730000; BR; 9900000; BG; 3990000; KH; 1990000; CA; 2990000; CL; 1990000000; CO; 9900000000; CR; 1262950000; HR; 1990000; CY; 1990000; CZ; 49000000; DK; 19000000; EG; 59990000; EE; 1990000; FI; 1990000; FR; 1990000; DE; 1990000; GH; 12460000; GR; 1990000; HU; 999000000; IN; 199000000; ID; 29000000000; IE; 1990000; IL; 7900000; IT; 1990000; JP; 300000000; JO; 1410000; KZ; 999000000; KE; 225960000; KW; 1990000; LV; 1990000; LB; 3010870000; LI; 1990000; LT; 1990000; LU; 1990000; MO; 15960000; MY; 9900000; MX; 39000000; MA; 18490000; NL; 1990000; NZ; 3990000; NG; 900000000; NO; 29000000; OM; 1990000; PK; 500000000; PY; 13877000000; PE; 7900000; PH; 99000000; PL; 9990000; PT; 1990000; QA; 7990000; RO; 9990000; RU; 199000000; SA; 9990000; RS; 204690000; SG; 2980000; SK; 1990000; SI; 1990000; ZA; 39990000; KR; 3300000000; ES; 1990000; LK; 402990000; SE; 29000000; CH; 2000000; TW; 60000000; TZ; 4900000000; TH; 79000000; TR; 44990000; UA; 56360000; AE; 7990000; GB; 1990000; US; 1990000; VN; 49000000000; EC; 1990000; PA; 1990000; SV; 1990000,,,,,false
com.fungames.battletanksbeta.offers.upgradedtank02,published,managed_by_android,false,en_US; Special Tank Offer; Pack with tank + upgrades,false,IE; 4990000; DZ; 698800000; AU; 7990000; AT; 5990000; BH; 4990000; BD; 428790000; BE; 5990000; BO; 34430000; BR; 24900000; BG; 9990000; KH; 4990000; CA; 6990000; CL; 4990000000; CO; 29900000000; CR; 3166900000; HR; 5990000; CY; 5990000; CZ; 129000000; DK; 39000000; EG; 149990000; EE; 5990000; FI; 5990000; FR; 5990000; DE; 5990000; GH; 31240000; GR; 5990000; HU; 1990000000; IN; 499000000; ID; 89000000000; IE; 5990000; IL; 17900000; IT; 5990000; JP; 700000000; JO; 3540000; KZ; 2490000000; KE; 566610000; KW; 4990000; LV; 5990000; LB; 7549870000; LI; 4990000; LT; 5990000; LU; 5990000; MO; 40020000; MY; 22900000; MX; 99000000; MA; 46360000; NL; 5990000; NZ; 9990000; NG; 2500000000; NO; 59000000; OM; 4990000; PK; 1300000000; PY; 34797000000; PE; 19900000; PH; 299000000; PL; 29990000; PT; 5990000; QA; 19990000; RO; 29990000; RU; 449000000; SA; 19990000; RS; 513270000; SG; 6980000; SK; 5990000; SI; 5990000; ZA; 99990000; KR; 6600000000; ES; 5990000; LK; 1010520000; SE; 69000000; CH; 5000000; TW; 150000000; TZ; 11900000000; TH; 199000000; TR; 109990000; UA; 141320000; AE; 19990000; GB; 4990000; US; 4990000; VN; 129000000000; EC; 4990000; PA; 4990000; SV; 4990000,,,,,false
com.fungames.battletanksbeta.offers.upgradedtank03,published,managed_by_android,false,en_US; Special Tank Offer; Pack with tank + upgrades,false,IE; 9990000; DZ; 1399000000; AU; 14990000; AT; 9990000; BH; 9990000; BD; 858440000; BE; 9990000; BO; 68930000; BR; 49900000; BG; 19990000; KH; 9990000; CA; 12990000; CL; 9990000000; CO; 59900000000; CR; 6340150000; HR; 9990000; CY; 9990000; CZ; 249000000; DK; 89000000; EG; 299990000; EE; 9990000; FI; 9990000; FR; 9990000; DE; 9990000; GH; 62540000; GR; 9990000; HU; 4490000000; IN; 999000000; ID; 169000000000; IE; 9990000; IL; 34900000; IT; 9990000; JP; 1500000000; JO; 7090000; KZ; 4990000000; KE; 1134360000; KW; 9990000; LV; 9990000; LB; 15114870000; LI; 9990000; LT; 9990000; LU; 9990000; MO; 80120000; MY; 49900000; MX; 199000000; MA; 92810000; NL; 9990000; NZ; 19990000; NG; 4900000000; NO; 129000000; OM; 9990000; PK; 2900000000; PY; 69665000000; PE; 39900000; PH; 499000000; PL; 49990000; PT; 9990000; QA; 39990000; RO; 49990000; RU; 899000000; SA; 39990000; RS; 1027570000; SG; 14980000; SK; 9990000; SI; 9990000; ZA; 199990000; KR; 14000000000; ES; 9990000; LK; 2023070000; SE; 129000000; CH; 10000000; TW; 320000000; TZ; 22900000000; TH; 399000000; TR; 219990000; UA; 282920000; AE; 39990000; GB; 9990000; US; 9990000; VN; 249000000000; EC; 9990000; PA; 9990000; SV; 9990000,,,,,false
com.fungames.battletanksbeta.offers.upgradedtank04,published,managed_by_android,false,en_US; Special Tank Offer; Pack with tank + upgrades,false,IE; 19990000; DZ; 2799400000; AU; 29990000; AT; 22990000; BH; 19990000; BD; 1717740000; BE; 22990000; BO; 137930000; BR; 99900000; BG; 39990000; KH; 19990000; CA; 24990000; CL; 19990000000; CO; 99900000000; CR; 12686650000; HR; 22990000; CY; 22990000; CZ; 499000000; DK; 179000000; EG; 599990000; EE; 22990000; FI; 22990000; FR; 22990000; DE; 22990000; GH; 125140000; GR; 22990000; HU; 8990000000; IN; 1999000000; ID; 349000000000; IE; 22990000; IL; 69900000; IT; 22990000; JP; 3000000000; JO; 14190000; KZ; 9990000000; KE; 2269860000; KW; 19990000; LV; 22990000; LB; 30244870000; LI; 19990000; LT; 22990000; LU; 22990000; MO; 160320000; MY; 99900000; MX; 399000000; MA; 185710000; NL; 22990000; NZ; 39990000; NG; 9900000000; NO; 249000000; OM; 19990000; PK; 4900000000; PY; 139399000000; PE; 79900000; PH; 999000000; PL; 99990000; PT; 22990000; QA; 69990000; RO; 99990000; RU; 1790000000; SA; 89990000; RS; 2056170000; SG; 29980000; SK; 22990000; SI; 22990000; ZA; 399990000; KR; 29000000000; ES; 22990000; LK; 4048170000; SE; 249000000; CH; 20000000; TW; 690000000; TZ; 49900000000; TH; 699000000; TR; 449990000; UA; 566120000; AE; 79990000; GB; 19990000; US; 19990000; VN; 499000000000; EC; 19990000; PA; 19990000; SV; 19990000,,,,,false
com.fungames.battletanksbeta.offers.upgradedtank05,published,managed_by_android,false,en_US; Special Tank Offer; Pack with tank + upgrades,false,IE; 29990000; DZ; 4199800000; AU; 49990000; AT; 34990000; BH; 29990000; BD; 2577040000; BE; 34990000; BO; 206930000; BR; 149900000; BG; 69990000; KH; 29990000; CA; 39990000; CL; 29990000000; CO; 179900000000; CR; 19033150000; HR; 34990000; CY; 34990000; CZ; 799000000; DK; 249000000; EG; 999990000; EE; 34990000; FI; 34990000; FR; 34990000; DE; 34990000; GH; 187740000; GR; 34990000; HU; 12990000000; IN; 2999000000; ID; 499000000000; IE; 34990000; IL; 99900000; IT; 34990000; JP; 4500000000; JO; 21290000; KZ; 14990000000; KE; 3405360000; KW; 29990000; LV; 34990000; LB; 45374870000; LI; 29990000; LT; 34990000; LU; 34990000; MO; 240520000; MY; 129900000; MX; 599000000; MA; 278610000; NL; 34990000; NZ; 49990000; NG; 14900000000; NO; 399000000; OM; 29990000; PK; 7900000000; PY; 209133000000; PE; 119900000; PH; 1790000000; PL; 149990000; PT; 34990000; QA; 99990000; RO; 149990000; RU; 2490000000; SA; 129990000; RS; 3084770000; SG; 39980000; SK; 34990000; SI; 34990000; ZA; 599990000; KR; 44000000000; ES; 34990000; LK; 6073270000; SE; 399000000; CH; 30000000; TW; 990000000; TZ; 69900000000; TH; 999000000; TR; 649990000; UA; 849320000; AE; 119990000; GB; 29990000; US; 29990000; VN; 799000000000; EC; 29990000; PA; 29990000; SV; 29990000,,,,,false
com.fungames.battletanksbeta.offers.upgradedtank06,published,managed_by_android,false,en_US; Special Tank Offer; Pack with tank + upgrades,false,IE; 49990000; DZ; 7000600000; AU; 79990000; AT; 59990000; BH; 49990000; BD; 4295640000; BE; 59990000; BO; 344930000; BR; 249900000; BG; 99990000; KH; 49990000; CA; 69990000; CL; 49990000000; CO; 299900000000; CR; 31726150000; HR; 59990000; CY; 59990000; CZ; 1290000000; DK; 399000000; EG; 1499990000; EE; 59990000; FI; 59990000; FR; 59990000; DE; 59990000; GH; 312940000; GR; 59990000; HU; 22990000000; IN; 4999000000; ID; 799000000000; IE; 59990000; IL; 179900000; IT; 59990000; JP; 7000000000; JO; 35490000; KZ; 24990000000; KE; 5676360000; KW; 49990000; LV; 59990000; LB; 75634870000; LI; 49990000; LT; 59990000; LU; 59990000; MO; 400920000; MY; 229900000; MX; 999000000; MA; 464410000; NL; 59990000; NZ; 99990000; NG; 24900000000; NO; 599000000; OM; 49990000; PK; 12900000000; PY; 348602000000; PE; 199900000; PH; 2990000000; PL; 299990000; PT; 59990000; QA; 199990000; RO; 299990000; RU; 4490000000; SA; 199990000; RS; 5141970000; SG; 69980000; SK; 59990000; SI; 59990000; ZA; 999990000; KR; 66000000000; ES; 59990000; LK; 10123470000; SE; 599000000; CH; 50000000; TW; 1490000000; TZ; 119900000000; TH; 1990000000; TR; 1099990000; UA; 1415720000; AE; 199990000; GB; 49990000; US; 49990000; VN; 1299000000000; EC; 49990000; PA; 49990000; SV; 49990000,,,,,false
com.fungames.battletanksbeta.offers.upgradedtank07,published,managed_by_android,false,en_US; Special Tank Offer; Pack with tank + upgrades,false,IE; 99990000; DZ; 14002600000; AU; 149990000; AT; 99990000; BH; 99990000; BD; 8592140000; BE; 99990000; BO; 689930000; BR; 499900000; BG; 199990000; KH; 99990000; CA; 129990000; CL; 99990000000; CO; 599900000000; CR; 63458650000; HR; 99990000; CY; 99990000; CZ; 2790000000; DK; 899000000; EG; 2999990000; EE; 99990000; FI; 99990000; FR; 99990000; DE; 99990000; GH; 625940000; GR; 99990000; HU; 44990000000; IN; 9900000000; ID; 1699000000000; IE; 99990000; IL; 349900000; IT; 99990000; JP; 15000000000; JO; 70990000; KZ; 49990000000; KE; 11353860000; KW; 99990000; LV; 99990000; LB; 151284870000; LI; 99990000; LT; 99990000; LU; 99990000; MO; 801920000; MY; 499900000; MX; 1999000000; MA; 928910000; NL; 99990000; NZ; 199990000; NG; 49900000000; NO; 1290000000; OM; 99990000; PK; 24900000000; PY; 697274000000; PE; 399900000; PH; 4990000000; PL; 499990000; PT; 99990000; QA; 399990000; RO; 499990000; RU; 8990000000; SA; 399990000; RS; 10284970000; SG; 149980000; SK; 99990000; SI; 99990000; ZA; 1999990000; KR; 149000000000; ES; 99990000; LK; 20248970000; SE; 1295000000; CH; 100000000; TW; 2990000000; TZ; 229900000000; TH; 3990000000; TR; 2199990000; UA; 2831720000; AE; 399990000; GB; 99990000; US; 99990000; VN; 2499000000000; EC; 99990000; PA; 99990000; SV; 99990000,,,,,false
com.fungames.battletanksbeta.piggybank,published,managed_by_android,false,en_US; Diamond Bank; Open your Diamond Bank,false,IE; 1990000; DZ; 278680000; AU; 2990000; AT; 1990000; BH; 1990000; BD; 171000000; BE; 1990000; BO; 13730000; BR; 9900000; BG; 3990000; KH; 1990000; CA; 2990000; CL; 1990000000; CO; 9900000000; CR; 1262950000; HR; 1990000; CY; 1990000; CZ; 49000000; DK; 19000000; EG; 59990000; EE; 1990000; FI; 1990000; FR; 1990000; DE; 1990000; GH; 12460000; GR; 1990000; HU; 999000000; IN; 199000000; ID; 29000000000; IE; 1990000; IL; 7900000; IT; 1990000; JP; 300000000; JO; 1410000; KZ; 999000000; KE; 225960000; KW; 1990000; LV; 1990000; LB; 3010870000; LI; 1990000; LT; 1990000; LU; 1990000; MO; 15960000; MY; 9900000; MX; 39000000; MA; 18490000; NL; 1990000; NZ; 3990000; NG; 900000000; NO; 29000000; OM; 1990000; PK; 500000000; PY; 13877000000; PE; 7900000; PH; 99000000; PL; 9990000; PT; 1990000; QA; 7990000; RO; 9990000; RU; 199000000; SA; 9990000; RS; 204690000; SG; 2980000; SK; 1990000; SI; 1990000; ZA; 39990000; KR; 3300000000; ES; 1990000; LK; 402990000; SE; 29000000; CH; 2000000; TW; 60000000; TZ; 4900000000; TH; 79000000; TR; 44990000; UA; 56360000; AE; 7990000; GB; 1990000; US; 1990000; VN; 49000000000; EC; 1990000; PA; 1990000; SV; 1990000,,,,,false
com.fungames.battletanksbeta.softpack1,published,managed_by_android,false,en_US; Small Hand of Coins; 20.000 coins,false,IE; 1990000; DZ; 278680000; AU; 2990000; AT; 1990000; BH; 1990000; BD; 171000000; BE; 1990000; BO; 13730000; BR; 9900000; BG; 3990000; KH; 1990000; CA; 2990000; CL; 1990000000; CO; 9900000000; CR; 1262950000; HR; 1990000; CY; 1990000; CZ; 49000000; DK; 19000000; EG; 59990000; EE; 1990000; FI; 1990000; FR; 1990000; DE; 1990000; GH; 12460000; GR; 1990000; HU; 999000000; IN; 199000000; ID; 29000000000; IE; 1990000; IL; 7900000; IT; 1990000; JP; 300000000; JO; 1410000; KZ; 999000000; KE; 225960000; KW; 1990000; LV; 1990000; LB; 3010870000; LI; 1990000; LT; 1990000; LU; 1990000; MO; 15960000; MY; 9900000; MX; 39000000; MA; 18490000; NL; 1990000; NZ; 3990000; NG; 900000000; NO; 29000000; OM; 1990000; PK; 500000000; PY; 13877000000; PE; 7900000; PH; 99000000; PL; 9990000; PT; 1990000; QA; 7990000; RO; 9990000; RU; 199000000; SA; 9990000; RS; 204690000; SG; 2980000; SK; 1990000; SI; 1990000; ZA; 39990000; KR; 3300000000; ES; 1990000; LK; 402990000; SE; 29000000; CH; 2000000; TW; 60000000; TZ; 4900000000; TH; 79000000; TR; 44990000; UA; 56360000; AE; 7990000; GB; 1990000; US; 1990000; VN; 49000000000; EC; 1990000; PA; 1990000; SV; 1990000,,,,,false
